status,paid_only,is_favor,frequency,progress,stat.question_id,stat.question__article__live,stat.question__article__slug,stat.question__article__has_video_solution,title,slug,is_hidden,total_accepted,total_submissions,id,stat.is_new_question,difficulty.level
,True,False,0,0,1697,,,,Strings Differ by One Character,strings-differ-by-one-character,False,23686,56684,1554,False,2
,False,False,0,0,1696,,,,Strange Printer II,strange-printer-ii,False,10421,17709,1591,False,3
,False,False,0,0,1695,,,,Maximum Sum Obtained of Any Permutation,maximum-sum-obtained-of-any-permutation,False,18900,50020,1589,False,2
,False,False,0,0,1694,,,,Make Sum Divisible by P,make-sum-divisible-by-p,False,27065,93727,1590,False,2
,False,False,0,0,1693,True,sum-of-all-odd-length-subarrays,False,Sum of All Odd Length Subarrays,sum-of-all-odd-length-subarrays,False,188530,226864,1588,False,1
,False,False,0,0,1692,True,number-of-ways-to-reorder-array-to-get-same-bst,False,Number of Ways to Reorder Array to Get Same BST,number-of-ways-to-reorder-array-to-get-same-bst,False,54285,101459,1569,False,3
,False,False,0,0,1691,,,,Minimum Number of Days to Disconnect Island,minimum-number-of-days-to-disconnect-island,False,13262,29280,1568,False,3
,False,False,0,0,1690,,,,Maximum Length of Subarray With Positive Product,maximum-length-of-subarray-with-positive-product,False,92660,209903,1567,False,2
,False,False,0,0,1689,,,,Detect Pattern of Length M Repeated K or More Times,detect-pattern-of-length-m-repeated-k-or-more-times,False,33290,77345,1566,False,1
,True,False,0,0,1688,True,the-most-recent-orders-for-each-product,False,The Most Recent Orders for Each Product,the-most-recent-orders-for-each-product,False,26845,41177,1549,False,2
,True,False,0,0,1687,True,the-most-similar-path-in-a-graph,False,The Most Similar Path in a Graph,the-most-similar-path-in-a-graph,False,17142,29013,1548,False,3
,True,False,0,0,1686,,,,Fix Product Name Format,fix-product-name-format,False,19544,32738,1543,False,1
,False,False,0,0,1685,,,,Stone Game V,stone-game-v,False,18984,46669,1563,False,3
,False,False,0,0,1684,,,,Find Latest Group of Size M,find-latest-group-of-size-m,False,17839,41542,1562,False,2
,False,False,0,0,1683,True,maximum-number-of-coins-you-can-get,False,Maximum Number of Coins You Can Get,maximum-number-of-coins-you-can-get,False,154510,182784,1561,False,2
,False,False,0,0,1682,,,,Most Visited Sector in  a Circular Track,most-visited-sector-in-a-circular-track,False,30703,52405,1560,False,1
,True,False,0,0,1681,True,guess-the-majority-in-a-hidden-array,False,Guess the Majority in a Hidden Array,guess-the-majority-in-a-hidden-array,False,3941,5599,1538,False,2
,False,False,0,0,1680,True,count-all-possible-routes,False,Count All Possible Routes,count-all-possible-routes,False,56593,86301,1575,False,3
,False,False,0,0,1679,,,,Shortest Subarray to be Removed to Make Array Sorted,shortest-subarray-to-be-removed-to-make-array-sorted,False,29411,77991,1574,False,2
,False,False,0,0,1678,,,,Number of Ways to Split a String,number-of-ways-to-split-a-string,False,28405,86353,1573,False,2
,False,False,0,0,1677,True,matrix-diagonal-sum,False,Matrix Diagonal Sum,matrix-diagonal-sum,False,333099,402275,1572,False,1
,False,False,0,0,1676,,,,Minimum Number of Days to Eat N Oranges,minimum-number-of-days-to-eat-n-oranges,False,34186,97234,1553,False,3
,False,False,0,0,1675,,,,Magnetic Force Between Two Balls,magnetic-force-between-two-balls,False,52797,86969,1552,False,2
,False,False,0,0,1674,True,minimum-operations-to-make-array-equal,False,Minimum Operations to Make Array Equal,minimum-operations-to-make-array-equal,False,93766,114163,1551,False,2
,True,False,0,0,1672,True,find-the-index-of-the-large-integer,False,Find the Index of the Large Integer,find-the-index-of-the-large-integer,False,12652,22595,1533,False,2
,True,False,0,0,1671,,,,The Most Recent Three Orders,the-most-recent-three-orders,False,26568,38922,1532,False,2
,False,False,0,0,1670,True,patients-with-a-condition,False,Patients With a Condition,patients-with-a-condition,False,179824,447415,1527,False,1
,False,False,0,0,1669,True,minimum-cost-to-cut-a-stick,False,Minimum Cost to Cut a Stick,minimum-cost-to-cut-a-stick,False,111395,179987,1547,False,3
,False,False,0,0,1668,,,,Find Longest Awesome Substring,find-longest-awesome-substring,False,13469,31551,1542,False,3
,False,False,0,0,1667,,,,Find Kth Bit in Nth Binary String,find-kth-bit-in-nth-binary-string,False,39648,67662,1545,False,2
,False,False,0,0,1666,True,make-the-string-great,False,Make The String Great,make-the-string-great,False,163142,258671,1544,False,1
,True,False,0,0,1665,True,diameter-of-n-ary-tree,False,Diameter of N-Ary Tree,diameter-of-n-ary-tree,False,45226,61110,1522,False,2
,False,False,0,0,1664,True,find-users-with-valid-e-mails,False,Find Users With Valid E-Mails,find-users-with-valid-e-mails,False,81801,178983,1517,False,1
,False,False,0,0,1663,,,,Detect Cycles in 2D Grid,detect-cycles-in-2d-grid,False,39657,81468,1559,False,2
,False,False,0,0,1662,,,,Minimum Numbers of Function Calls to Make Target Array,minimum-numbers-of-function-calls-to-make-target-array,False,20806,32702,1558,False,2
,False,False,0,0,1661,True,minimum-number-of-vertices-to-reach-all-nodes,False,Minimum Number of Vertices to Reach All Nodes,minimum-number-of-vertices-to-reach-all-nodes,False,171742,211716,1557,False,2
,False,False,0,0,1660,,,,Thousand Separator,thousand-separator,False,49641,92391,1556,False,1
,False,False,0,0,1659,,,,Get the Maximum Score,get-the-maximum-score,False,24969,63491,1537,False,3
,False,False,0,0,1658,,,,Minimum Swaps to Arrange a Binary Grid,minimum-swaps-to-arrange-a-binary-grid,False,14627,30996,1536,False,2
,False,False,0,0,1657,True,find-the-winner-of-an-array-game,False,Find the Winner of an Array Game,find-the-winner-of-an-array-game,False,110630,193170,1535,False,2
,False,False,0,0,1656,,,,Count Good Triplets,count-good-triplets,False,113740,140215,1534,False,1
,True,False,0,0,1655,,,,Move Sub-Tree of N-Ary Tree,move-sub-tree-of-n-ary-tree,False,2210,3516,1516,False,3
,True,False,0,0,1654,True,customer-order-frequency,False,Customer Order Frequency,customer-order-frequency,False,39989,58373,1511,False,1
,False,False,0,0,1653,,,,Number of Good Leaf Nodes Pairs,number-of-good-leaf-nodes-pairs,False,43024,68692,1530,False,2
,False,False,0,0,1652,,,,Minimum Suffix Flips,minimum-suffix-flips,False,50220,68676,1529,False,2
,False,False,0,0,1651,,,,Shuffle String,shuffle-string,False,360299,425971,1528,False,1
,True,False,0,0,1650,True,find-root-of-n-ary-tree,False,Find Root of N-Ary Tree,find-root-of-n-ary-tree,False,33436,42630,1506,False,2
,False,False,0,0,1649,,,,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,False,27277,57354,1546,False,2
,False,False,0,0,1648,,,,Minimum Insertions to Balance a Parentheses String,minimum-insertions-to-balance-a-parentheses-string,False,52549,102588,1541,False,2
,False,False,0,0,1647,,,,Can Convert String in K Moves,can-convert-string-in-k-moves,False,18378,53181,1540,False,2
,False,False,0,0,1646,True,kth-missing-positive-number,False,Kth Missing Positive Number,kth-missing-positive-number,False,381686,641321,1539,False,1
,False,False,0,0,1645,,,,Find a Value of a Mysterious Function Closest to Target,find-a-value-of-a-mysterious-function-closest-to-target,False,9733,22135,1521,False,3
,False,False,0,0,1644,,,,Maximum Number of Non-Overlapping Substrings,maximum-number-of-non-overlapping-substrings,False,15483,39672,1520,False,3
,False,False,0,0,1643,True,number-of-nodes-in-the-sub-tree-with-the-same-label,False,Number of Nodes in the Sub-Tree With the Same Label,number-of-nodes-in-the-sub-tree-with-the-same-label,False,82522,150010,1519,False,2
,False,False,0,0,1642,,,,Water Bottles,water-bottles,False,73385,120855,1518,False,1
,True,False,0,0,1641,,,,Countries You Can Safely Invest In,countries-you-can-safely-invest-in,False,36371,73097,1501,False,2
,True,False,0,0,1640,,,,Design a File Sharing System,design-a-file-sharing-system,False,4026,9196,1500,False,2
,True,False,0,0,1639,True,friendly-movies-streamed-last-month,False,Friendly Movies Streamed Last Month,friendly-movies-streamed-last-month,False,29219,59596,1495,False,1
,False,False,0,0,1638,,,,Best Position for a Service Centre,best-position-for-a-service-centre,False,13657,37934,1515,False,3
,False,False,0,0,1637,True,string-compression-ii,False,String Compression II,string-compression-ii,False,96175,182124,1531,False,3
,False,False,0,0,1636,,,,Number of Substrings With Only 1s,number-of-substrings-with-only-1s,False,43803,93952,1513,False,2
,False,False,0,0,1635,True,number-of-good-pairs,False,Number of Good Pairs,number-of-good-pairs,False,704162,792001,1512,False,1
,True,False,0,0,1634,True,clone-n-ary-tree,False,Clone N-ary Tree,clone-n-ary-tree,False,28077,33752,1490,False,2
,False,False,0,0,1633,,,,Minimum Number of Increments on Subarrays to Form a Target Array,minimum-number-of-increments-on-subarrays-to-form-a-target-array,False,36894,52959,1526,False,3
,False,False,0,0,1632,,,,Number of Good Ways to Split a String,number-of-good-ways-to-split-a-string,False,98366,143898,1525,False,2
,False,False,0,0,1631,,,,Number of Sub-arrays With Odd Sum,number-of-sub-arrays-with-odd-sum,False,36925,84850,1524,False,2
,False,False,0,0,1630,True,count-odd-numbers-in-an-interval-range,False,Count Odd Numbers in an Interval Range,count-odd-numbers-in-an-interval-range,False,328693,659880,1523,False,1
,False,False,0,0,1629,,,,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,False,9805,25052,1505,False,3
,False,False,0,0,1628,,,,Count Submatrices With All Ones,count-submatrices-with-all-ones,False,49816,87035,1504,False,2
,False,False,0,0,1627,True,last-moment-before-all-ants-fall-out-of-a-plank,False,Last Moment Before All Ants Fall Out of a Plank,last-moment-before-all-ants-fall-out-of-a-plank,False,86943,126424,1503,False,2
,False,False,0,0,1626,True,can-make-arithmetic-progression-from-sequence,False,Can Make Arithmetic Progression From Sequence,can-make-arithmetic-progression-from-sequence,False,238356,342204,1502,False,1
,False,False,0,0,1625,True,group-sold-products-by-the-date,False,Group Sold Products By The Date,group-sold-products-by-the-date,False,180185,235267,1484,False,1
,True,False,0,0,1624,True,clone-binary-tree-with-random-pointer,False,Clone Binary Tree With Random Pointer,clone-binary-tree-with-random-pointer,False,25921,32205,1485,False,2
,True,False,0,0,1623,True,sales-by-day-of-the-week,False,Sales by Day of the Week,sales-by-day-of-the-week,False,17066,21726,1479,False,3
,False,False,0,0,1622,,,,Max Value of Equation,max-value-of-equation,False,41386,93399,1499,False,3
,False,False,0,0,1621,True,number-of-subsequence-that-satisfy-the-given-sum-condition,False,Number of Subsequences That Satisfy the Given Sum Condition,number-of-subsequences-that-satisfy-the-given-sum-condition,False,113649,258822,1498,False,2
,False,False,0,0,1620,,,,Check If Array Pairs Are Divisible by k,check-if-array-pairs-are-divisible-by-k,False,47585,123657,1497,False,2
,False,False,0,0,1619,True,path-crossing,False,Path Crossing,path-crossing,False,149968,240455,1496,False,1
,True,False,0,0,1618,True,delete-n-nodes-after-m-nodes-of-a-linked-list,False,Delete N Nodes After M Nodes of a Linked List,delete-n-nodes-after-m-nodes-of-a-linked-list,False,29935,40958,1474,False,1
,False,False,0,0,1617,True,stone-game-iv,False,Stone Game IV,stone-game-iv,False,70440,117900,1510,False,3
,False,False,0,0,1616,,,,Minimum Difference Between Largest and Smallest Value in Three Moves,minimum-difference-between-largest-and-smallest-value-in-three-moves,False,84935,154457,1509,False,2
,False,False,0,0,1615,,,,Range Sum of Sorted Subarray Sums,range-sum-of-sorted-subarray-sums,False,37075,63442,1508,False,2
,False,False,0,0,1613,True,find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,False,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,False,51914,75830,1489,False,3
,False,False,0,0,1612,,,,Avoid Flood in The City,avoid-flood-in-the-city,False,35038,130004,1488,False,2
,False,False,0,0,1611,,,,Making File Names Unique,making-file-names-unique,False,32710,88692,1487,False,2
,False,False,0,0,1610,,,,XOR Operation in an Array,xor-operation-in-an-array,False,183115,214111,1486,False,1
,True,False,0,0,1609,,,,Find All The Lonely Nodes,find-all-the-lonely-nodes,False,47864,57937,1469,False,1
,True,False,0,0,1608,,,,Calculate Salaries,calculate-salaries,False,23345,29596,1468,False,2
,True,False,0,0,1607,,,,Rectangles Area,rectangles-area,False,16501,24118,1459,False,2
,False,False,0,0,1605,,,,Minimum Number of Days to Make m Bouquets,minimum-number-of-days-to-make-m-bouquets,False,104841,203663,1482,False,2
,False,False,0,0,1604,True,least-number-of-unique-integers-after-k-removals,False,Least Number of Unique Integers after K Removals,least-number-of-unique-integers-after-k-removals,False,230420,367439,1481,False,2
,False,False,0,0,1603,True,running-sum-of-1d-array,True,Running Sum of 1d Array,running-sum-of-1d-array,False,1738715,2006193,1480,False,1
,False,False,0,0,1587,,,,Parallel Courses II,parallel-courses-ii,False,17283,58097,1494,False,3
,False,False,0,0,1586,True,longest-subarray-of-1s-after-deleting-one-element,False,Longest Subarray of 1's After Deleting One Element,longest-subarray-of-1s-after-deleting-one-element,False,231433,345107,1493,False,2
,False,False,0,0,1585,True,the-kth-factor-of-n,False,The kth Factor of n,the-kth-factor-of-n,False,198582,297625,1492,False,2
,False,False,0,0,1584,True,average-salary-excluding-the-minimum-and-maximum-salary,False,Average Salary Excluding the Minimum and Maximum Salary,average-salary-excluding-the-minimum-and-maximum-salary,False,332049,523520,1491,False,1
,False,False,0,0,1583,True,paint-house-iii,False,Paint House III,paint-house-iii,False,60473,98960,1473,False,3
,False,False,0,0,1582,True,design-browser-history,False,Design Browser History,design-browser-history,False,218441,281909,1472,False,2
,False,False,0,0,1581,,,,The k Strongest Values in an Array,the-k-strongest-values-in-an-array,False,37168,60933,1471,False,2
,False,False,0,0,1580,True,shuffle-the-array,False,Shuffle the Array,shuffle-the-array,False,645674,730542,1470,False,1
,True,False,0,0,1579,,,,Active Users,active-users,False,36343,98701,1454,False,2
,True,False,0,0,1578,True,apples-oranges,False,Apples & Oranges,apples-oranges,False,49614,56297,1445,False,2
,False,False,0,0,1577,,,,Probability of a Two Boxes Having The Same Number of Distinct Balls,probability-of-a-two-boxes-having-the-same-number-of-distinct-balls,False,8160,13444,1467,False,3
,False,False,0,0,1576,True,reorder-routes-to-make-all-paths-lead-to-the-city-zero,False,Reorder Routes to Make All Paths Lead to the City Zero,reorder-routes-to-make-all-paths-lead-to-the-city-zero,False,168916,260620,1466,False,2
,False,False,0,0,1575,True,maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,False,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,False,165348,403407,1465,False,2
,False,False,0,0,1574,True,maximum-product-of-two-elements-in-an-array,False,Maximum Product of Two Elements in an Array,maximum-product-of-two-elements-in-an-array,False,350989,426032,1464,False,1
,False,False,0,0,1573,,,,Find Two Non-overlapping Sub-arrays Each With Target Sum,find-two-non-overlapping-sub-arrays-each-with-target-sum,False,46551,127398,1477,False,2
,False,False,0,0,1572,,,,Subrectangle Queries,subrectangle-queries,False,102227,115958,1476,False,2
,False,False,0,0,1571,,,,Allocate Mailboxes,allocate-mailboxes,False,22944,41678,1478,False,3
,False,False,0,0,1570,,,,Final Prices With a Special Discount in a Shop,final-prices-with-a-special-discount-in-a-shop,False,137930,178456,1475,False,1
,False,False,0,0,1569,True,max-dot-product-of-two-subsequences,False,Max Dot Product of Two Subsequences,max-dot-product-of-two-subsequences,False,76219,121737,1458,False,3
,False,False,0,0,1568,True,pseudo-palindromic-paths-in-a-binary-tree,False,Pseudo-Palindromic Paths in a Binary Tree,pseudo-palindromic-paths-in-a-binary-tree,False,211858,309281,1457,False,2
,False,False,0,0,1567,True,maximum-number-of-vowels-in-a-substring-of-given-length,False,Maximum Number of Vowels in a Substring of Given Length,maximum-number-of-vowels-in-a-substring-of-given-length,False,264424,453318,1456,False,2
,False,False,0,0,1566,,,,Check If a Word Occurs As a Prefix of Any Word in a Sentence,check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence,False,75035,117085,1455,False,1
,True,False,0,0,1565,,,,Evaluate Boolean Expression,evaluate-boolean-expression,False,26601,36637,1440,False,2
,True,False,0,0,1564,,,,Create a Session Bar Chart,create-a-session-bar-chart,False,22267,29517,1435,False,1
,False,False,0,0,1563,,,,Maximum Number of Darts Inside of a Circular Dartboard,maximum-number-of-darts-inside-of-a-circular-dartboard,False,5870,15580,1453,False,3
,False,False,0,0,1562,,,,People Whose List of Favorite Companies Is Not a Subset of Another List,people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,False,23445,40774,1452,False,2
,False,False,0,0,1561,,,,Rearrange Words in a Sentence,rearrange-words-in-a-sentence,False,49896,77663,1451,False,2
,False,False,0,0,1560,,,,Number of Students Doing Homework at a Given Time,number-of-students-doing-homework-at-a-given-time,False,118009,156105,1450,False,1
,False,False,0,0,1559,True,cherry-pickup-ii,False,Cherry Pickup II,cherry-pickup-ii,False,164155,228044,1463,False,3
,False,False,0,0,1558,,,,Course Schedule IV,course-schedule-iv,False,54975,110755,1462,False,2
,False,False,0,0,1557,True,check-if-a-string-contains-all-binary-codes-of-size-k,False,Check If a String Contains All Binary Codes of Size K,check-if-a-string-contains-all-binary-codes-of-size-k,False,117993,208751,1461,False,2
,False,False,0,0,1556,,,,Make Two Arrays Equal by Reversing Subarrays,make-two-arrays-equal-by-reversing-subarrays,False,122032,169671,1460,False,1
,False,False,0,0,1555,True,number-of-ways-of-cutting-a-pizza,False,Number of Ways of Cutting a Pizza,number-of-ways-of-cutting-a-pizza,False,66446,106394,1444,False,3
,False,False,0,0,1554,True,minimum-time-to-collect-all-apples-in-a-tree,False,Minimum Time to Collect All Apples in a Tree,minimum-time-to-collect-all-apples-in-a-tree,False,110085,176743,1443,False,2
,False,False,0,0,1553,,,,Count Triplets That Can Form Two Arrays of Equal XOR,count-triplets-that-can-form-two-arrays-of-equal-xor,False,36886,47899,1442,False,2
,False,False,0,0,1552,True,build-an-array-with-stack-operations,False,Build an Array With Stack Operations,build-an-array-with-stack-operations,False,159698,200123,1441,False,2
,True,False,0,0,1551,True,npv-queries,False,NPV Queries,npv-queries,False,25681,31123,1421,False,1
,False,False,0,0,1550,,,,Find the Kth Smallest Sum of a Matrix With Sorted Rows,find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows,False,32108,52343,1439,False,3
,False,False,0,0,1549,,,,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,False,122755,250359,1438,False,2
,False,False,0,0,1548,True,check-if-all-ones-are-at-least-k-places-away,False,Check If All 1's Are at Least Length K Places Away,check-if-all-1s-are-at-least-length-k-places-away,False,75413,129901,1437,False,1
,False,False,0,0,1547,True,destination-city,False,Destination City,destination-city,False,248774,311840,1436,False,1
,True,False,0,0,1546,,,,Find the Quiet Students in All Exams,find-the-quiet-students-in-all-exams,False,24530,41376,1412,False,3
,False,False,0,0,1545,,,,Form Largest Integer With Digits That Add up to Target,form-largest-integer-with-digits-that-add-up-to-target,False,17030,35445,1449,False,3
,False,False,0,0,1544,True,count-good-nodes-in-binary-tree,True,Count Good Nodes in Binary Tree,count-good-nodes-in-binary-tree,False,448403,612818,1448,False,2
,False,False,0,0,1543,,,,Simplified Fractions,simplified-fractions,False,31080,46943,1447,False,2
,False,False,0,0,1542,True,consecutive-characters,False,Consecutive Characters,consecutive-characters,False,159304,263462,1446,False,1
,False,False,0,0,1541,True,top-travellers,False,Top Travellers,top-travellers,False,110413,190038,1407,False,1
,False,False,0,0,1539,True,diagonal-traverse-ii,False,Diagonal Traverse II,diagonal-traverse-ii,False,125625,221656,1424,False,2
,False,False,0,0,1538,True,maximum-points-you-can-obtain-from-cards,False,Maximum Points You Can Obtain from Cards,maximum-points-you-can-obtain-from-cards,False,248842,475928,1423,False,2
,False,False,0,0,1537,True,maximum-score-after-splitting-a-string,False,Maximum Score After Splitting a String,maximum-score-after-splitting-a-string,False,153104,246016,1422,False,1
,True,False,0,0,1536,True,customers-who-bought-products-a-and-b-but-not-c,False,Customers Who Bought Products A and B but Not C,customers-who-bought-products-a-and-b-but-not-c,False,48142,65814,1398,False,2
,False,False,0,0,1535,True,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,False,Build Array Where You Can Find The Maximum Exactly K Comparisons,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,False,62559,90407,1420,False,3
,False,False,0,0,1534,,,,Minimum Number of Frogs Croaking,minimum-number-of-frogs-croaking,False,46322,92236,1419,False,2
,False,False,0,0,1533,,,,Display Table of Food Orders in a Restaurant,display-table-of-food-orders-in-a-restaurant,False,26792,35922,1418,False,2
,False,False,0,0,1532,,,,Reformat The String,reformat-the-string,False,55888,105258,1417,False,1
,False,False,0,0,1531,True,number-of-ways-to-wear-different-hats-to-each-other,False,Number of Ways to Wear Different Hats to Each Other,number-of-ways-to-wear-different-hats-to-each-other,False,14178,32169,1434,False,3
,False,False,0,0,1530,,,,Check If a String Can Break Another String,check-if-a-string-can-break-another-string,False,41238,59423,1433,False,2
,False,False,0,0,1529,,,,Max Difference You Can Get From Changing an Integer,max-difference-you-can-get-from-changing-an-integer,False,17331,42334,1432,False,2
,False,False,0,0,1528,True,kids-with-the-greatest-number-of-candies,False,Kids With the Greatest Number of Candies,kids-with-the-greatest-number-of-candies,False,772362,884825,1431,False,1
,False,False,0,0,1527,,,,Number of Ways to Paint N × 3 Grid,number-of-ways-to-paint-n-3-grid,False,32486,51216,1411,False,3
,False,False,0,0,1526,,,,HTML Entity Parser,html-entity-parser,False,23683,46457,1410,False,2
,False,False,0,0,1525,,,,Queries on a Permutation With Key,queries-on-a-permutation-with-key,False,48322,57491,1409,False,2
,False,False,0,0,1524,,,,String Matching in an Array,string-matching-in-an-array,False,83257,130477,1408,False,1
,False,False,0,0,1523,True,capital-gainloss,False,Capital Gain/Loss,capital-gainloss,False,102876,120445,1393,False,2
,False,False,0,0,1522,True,stone-game-iii,False,Stone Game III,stone-game-iii,False,86022,133592,1406,False,3
,False,False,0,0,1520,,,,Number of Steps to Reduce a Number in Binary Representation to One,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,False,38271,72400,1404,False,2
,False,False,0,0,1519,,,,Minimum Subsequence in Non-Increasing Order,minimum-subsequence-in-non-increasing-order,False,70020,96580,1403,False,1
,True,False,0,0,1518,,,,Total Sales Amount by Year,total-sales-amount-by-year,False,15595,25219,1384,False,3
,False,False,0,0,1517,True,restore-the-array,False,Restore The Array,restore-the-array,False,57153,118703,1416,False,3
,False,False,0,0,1516,,,,The k-th Lexicographical String of All Happy Strings of Length n,the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,False,36868,49914,1415,False,2
,False,False,0,0,1515,,,,Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k,False,41512,63603,1414,False,2
,False,False,0,0,1514,True,minimum-value-to-get-positive-step-by-step-total,False,Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,False,131971,200169,1413,False,1
,False,False,0,0,1513,,,,Find All Good Strings,find-all-good-strings,False,6240,14828,1397,False,3
,False,False,0,0,1512,True,design-underground-system,False,Design Underground System,design-underground-system,False,227179,304244,1396,False,2
,False,False,0,0,1511,,,,Count Number of Teams,count-number-of-teams,False,109146,164914,1395,False,2
,False,False,0,0,1510,True,find-lucky-integer-in-an-array,False,Find Lucky Integer in an Array,find-lucky-integer-in-an-array,False,115801,174366,1394,False,1
,False,False,0,0,1509,True,replace-employee-id-with-the-unique-identifier,False,Replace Employee ID With The Unique Identifier,replace-employee-id-with-the-unique-identifier,False,301071,364766,1378,False,1
,False,False,0,0,1508,,,,Longest Happy Prefix,longest-happy-prefix,False,39399,86355,1392,False,3
,False,False,0,0,1507,,,,Check if There is a Valid Path in a Grid,check-if-there-is-a-valid-path-in-a-grid,False,27416,57487,1391,False,2
,False,False,0,0,1505,,,,Create Target Array in the Given Order,create-target-array-in-the-given-order,False,234219,273067,1389,False,1
,True,False,0,0,1504,,,,Get the Second Most Recent Activity,get-the-second-most-recent-activity,False,20651,30474,1369,False,3
,False,False,0,0,1503,True,reducing-dishes,False,Reducing Dishes,reducing-dishes,False,135308,177425,1402,False,3
,False,False,0,0,1502,,,,Construct K Palindrome Strings,construct-k-palindrome-strings,False,50330,80830,1400,False,2
,False,False,0,0,1501,,,,Circle and Rectangle Overlapping,circle-and-rectangle-overlapping,False,16167,34960,1401,False,2
,False,False,0,0,1500,,,,Count Largest Group,count-largest-group,False,43713,65702,1399,False,1
,False,False,0,0,1499,True,maximum-performance-of-a-team,False,Maximum Performance of a Team,maximum-performance-of-a-team,False,92145,192417,1383,False,3
,False,False,0,0,1498,True,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,False,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,False,219043,255108,1379,False,1
,False,False,0,0,1497,,,,Design a Stack With Increment Operation,design-a-stack-with-increment-operation,False,107281,139182,1381,False,2
,False,False,0,0,1496,,,,Lucky Numbers in a Matrix,lucky-numbers-in-a-matrix,False,101610,142593,1380,False,1
,True,False,0,0,1495,True,number-of-trusted-contacts-of-a-customer,False,Number of Trusted Contacts of a Customer,number-of-trusted-contacts-of-a-customer,False,19093,25424,1364,False,2
,True,False,0,0,1494,True,activity-participants,False,Activity Participants,activity-participants,False,28143,38846,1355,False,2
,False,False,0,0,1493,,,,Frog Position After T Seconds,frog-position-after-t-seconds,False,28468,80291,1377,False,3
,False,False,0,0,1492,True,time-needed-to-inform-all-employees,False,Time Needed to Inform All Employees,time-needed-to-inform-all-employees,False,208456,347343,1376,False,2
,False,False,0,0,1491,,,,Number of Times Binary String Is Prefix-Aligned,number-of-times-binary-string-is-prefix-aligned,False,51207,77789,1375,False,2
,False,False,0,0,1490,,,,Generate a String With Characters That Have Odd Counts,generate-a-string-with-characters-that-have-odd-counts,False,89755,115543,1374,False,1
,False,False,0,0,1489,,,,Pizza With 3n Slices,pizza-with-3n-slices,False,22342,43440,1388,False,3
,False,False,0,0,1488,,,,Sort Integers by The Power Value,sort-integers-by-the-power-value,False,88520,126565,1387,False,2
,False,False,0,0,1487,,,,Cinema Seat Allocation,cinema-seat-allocation,False,45451,108913,1386,False,2
,False,False,0,0,1486,,,,Find the Distance Value Between Two Arrays,find-the-distance-value-between-two-arrays,False,97442,143323,1385,False,1
,False,False,0,0,1485,,,,Minimum Cost to Make at Least One Valid Path in a Grid,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,False,45321,73143,1368,False,3
,False,False,0,0,1484,,,,Linked List in Binary Tree,linked-list-in-binary-tree,False,73167,166984,1367,False,2
,False,False,0,0,1483,,,,Rank Teams by Votes,rank-teams-by-votes,False,67855,116754,1366,False,2
,False,False,0,0,1482,,,,How Many Numbers Are Smaller Than the Current Number,how-many-numbers-are-smaller-than-the-current-number,False,527433,609141,1365,False,1
,True,False,0,0,1481,,,,Students With Invalid Departments,students-with-invalid-departments,False,53461,59669,1350,False,1
,False,False,0,0,1480,,,,Movie Rating,movie-rating,False,70189,175973,1341,False,2
,False,False,0,0,1479,True,construct-target-array-with-multiple-sums,False,Construct Target Array With Multiple Sums,construct-target-array-with-multiple-sums,False,65668,181463,1354,False,3
,False,False,0,0,1478,,,,Maximum Number of Events That Can Be Attended,maximum-number-of-events-that-can-be-attended,False,83357,257939,1353,False,2
,False,False,0,0,1477,,,,Product of the Last K Numbers,product-of-the-last-k-numbers,False,80895,159384,1352,False,2
,False,False,0,0,1476,True,count-negative-numbers-in-a-sorted-matrix,False,Count Negative Numbers in a Sorted Matrix,count-negative-numbers-in-a-sorted-matrix,False,393593,509553,1351,False,1
,False,False,0,0,1475,,,,Maximum Sum BST in Binary Tree,maximum-sum-bst-in-binary-tree,False,66552,163420,1373,False,3
